Num of Nodes	BW	Delay	Num of Hops	Path	Execution Time (seconds)
7	15	37	12	[12, 2, 12, 2, 9, 7]	0.030252695083618164
7	20	25	7	[12, 2, 9, 7]	0.030673742294311523
7	25	25	8	[12, 2, 9, 7]	0.02976846694946289
7	1	26	7	[0, 12, 2, 1]	0.03905987739562988
7	5	26	7	[0, 12, 2, 1]	0.03770899772644043
7	10	26	7	[0, 12, 2, 1]	0.03602790832519531
7	15	26	7	[0, 12, 2, 1]	0.033889055252075195
7	20	26	7	[0, 12, 2, 1]	0.03468680381774902
7	25	26	8	[0, 12, 2, 1]	0.031181812286376953
7	1	42	9	[11, 12, 2, 3, 6]	0.05894136428833008
7	5	85	17	[11, 13, 0, 13, 0, 12, 2, 3, 6]	0.05533456802368164
7	10	93	20	[11, 0, 13, 11, 13, 0, 12, 2, 3, 6]	0.0517270565032959
7	15	42	10	[11, 12, 2, 3, 6]	0.054525136947631836
7	20	87	18	[11, 13, 11, 0, 9, 7, 4, 10, 6]	0.05396127700805664
7	25	42	11	[11, 12, 2, 3, 6]	0.05527806282043457
7	1	19	4	[11, 0, 9]	0.020544052124023438
7	5	19	4	[11, 0, 9]	0.019733905792236328
7	10	35	9	[11, 0, 12, 2, 9]	0.01883411407470703
7	15	19	4	[11, 0, 9]	0.019383668899536133
7	20	19	4	[11, 0, 9]	0.02463245391845703
7	25	19	4	[11, 0, 9]	0.020082473754882812
7	1	18	5	[1, 2, 3]	0.025977373123168945
7	5	18	5	[1, 2, 3]	0.07244324684143066
7	10	18	6	[1, 2, 3]	0.034613847732543945
7	15	18	6	[1, 2, 3]	0.025285720825195312
7	20	18	6	[1, 2, 3]	0.026188135147094727
7	25	18	6	[1, 2, 3]	0.03107595443725586
7	1	34	10	[10, 4, 7, 9, 5]	0.03493380546569824
7	5	56	16	[10, 4, 7, 4, 7, 9, 5]	0.05037736892700195
7	10	34	10	[10, 4, 7, 9, 5]	0.04410552978515625
7	15	34	10	[10, 4, 7, 9, 5]	0.03421306610107422
7	20	34	10	[10, 4, 7, 9, 5]	0.03311419486999512
7	25	34	10	[10, 4, 7, 9, 5]	0.03086996078491211
7	1	18	4	[2, 9, 5]	0.02835226058959961
7	5	18	4	[2, 9, 5]	0.028044939041137695
7	10	18	4	[2, 9, 5]	0.02844405174255371
7	15	18	4	[2, 9, 5]	0.03128170967102051
7	20	18	4	[2, 9, 5]	0.029092073440551758
7	25	18	4	[2, 9, 5]	0.02727055549621582
7	1	13	2	[9, 2]	0.016392230987548828
7	5	13	2	[9, 2]	0.017676353454589844
7	10	13	2	[9, 2]	0.015634536743164062
