Num of Nodes	BW	Delay	Num of Hops	Path	Execution Time (seconds)
5	15	10019.0	10018	[21, 12, 23, 11, 18, 3, 5, 22, 8, 16, 10]	0.005551576614379883
5	20	10019.0	10018	[21, 12, 23, 11, 18, 3, 5, 22, 8, 16, 10]	0.004731416702270508
5	25	20017.0	20014	[21, 12, 23, 11, 18, 3, 5, 22, 8, 16, 10]	0.005800008773803711
5	1	18.0	16	[23, 12, 21, 3, 5, 22, 8, 16]	0.0033271312713623047
5	5	18.0	16	[23, 12, 21, 3, 5, 22, 8, 16]	0.003722667694091797
5	10	18.0	16	[23, 12, 21, 3, 5, 22, 8, 16]	0.0044901371002197266
5	15	13.0	9	[23, 12, 19, 14, 16]	0.001739501953125
5	20	10012.0	10012	[23, 12, 21, 3, 5, 22, 8, 16]	0.003851652145385742
5	25	20010.0	20008	[23, 12, 21, 3, 5, 22, 8, 16]	0.004050016403198242
5	1	10.0	11	[10, 3, 5, 22, 8, 16]	0.003541707992553711
5	5	10.0	11	[10, 3, 5, 22, 8, 16]	0.002354860305786133
5	10	10.0	11	[10, 3, 5, 22, 8, 16]	0.003277301788330078
5	15	10008.0	10007	[10, 3, 5, 22, 8, 16]	0.0027866363525390625
5	20	10008.0	10007	[10, 3, 5, 22, 8, 16]	0.0032453536987304688
5	25	10008.0	10007	[10, 3, 5, 22, 8, 16]	0.005898237228393555
5	1	27.0	24	[20, 13, 6, 7, 18, 3, 5, 22, 8, 16, 10, 15]	0.02791595458984375
5	5	27.0	24	[20, 13, 6, 7, 18, 3, 5, 22, 8, 16, 10, 15]	0.04323935508728027
5	10	24.0	24	[20, 13, 6, 7, 18, 3, 5, 22, 8, 16, 10, 15]	0.0046765804290771484
5	15	10022.0	10020	[20, 13, 6, 7, 18, 3, 5, 22, 8, 16, 10, 15]	0.009177684783935547
5	20	10022.0	10020	[20, 13, 6, 7, 18, 3, 5, 22, 8, 16, 10, 15]	0.017473697662353516
5	25	10022.0	10020	[20, 13, 6, 7, 18, 3, 5, 22, 8, 16, 10, 15]	0.08043622970581055
5	1	13.0	8	[15, 12, 23, 11, 18]	0.002524852752685547
5	5	27.0	27	[15, 10, 3, 5, 22, 8, 16, 1, 4, 1, 4, 3, 18]	0.013540506362915039
5	10	13.0	8	[15, 12, 23, 11, 18]	0.0025882720947265625
5	15	13.0	8	[15, 12, 23, 11, 18]	0.0024776458740234375
5	20	13.0	8	[15, 12, 23, 11, 18]	0.0031447410583496094
5	25	13.0	8	[15, 12, 23, 11, 18]	0.0015325546264648438
6	1	79.0	51	[19, 12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 22, 14, 22]	0.01382136344909668
6	5	75.0	51	[19, 12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 0, 20, 11]	0.011749982833862305
6	10	70.0	56	[19, 12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 3, 21, 12]	0.012219905853271484
6	15	69.0	58	[19, 12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 22, 14, 19]	0.01105356216430664
6	20	74.0	56	[19, 12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 15, 2, 17, 9, 17, 2, 15, 10, 3, 21, 3, 4, 1]	0.01020503044128418
6	25	10041.0	10029	[19, 12, 23, 11, 18, 3, 5, 22, 8, 16, 14, 22, 8, 16, 1]	0.004700422286987305
6	1	34.0	25	[4, 3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 18]	0.008394479751586914
6	5	34.0	25	[4, 3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 18]	0.007476329803466797
6	10	33.0	26	[4, 3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 18]	0.00693821907043457
6	15	33.0	26	[4, 3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 18]	0.007284402847290039
6	20	35.0	27	[4, 3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 18]	0.0064508914947509766
6	25	48.0	34	[4, 3, 10, 16, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7, 18]	0.006551980972290039
6	1	70.0	50	[13, 6, 7, 18, 3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 20, 0, 5, 22, 14, 19, 14, 16, 1, 4]	0.011635303497314453
6	5	76.0	52	[13, 6, 7, 18, 3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 20, 0, 5, 3, 21, 12, 19, 14, 22, 8, 16]	0.008453369140625
6	10	10048.0	10036	[13, 6, 7, 18, 9, 17, 2, 15, 12, 23, 11, 20, 0, 5, 3, 10, 16, 1, 4]	0.007599830627441406
6	15	56.0	46	[13, 6, 7, 18, 11, 23, 12, 21, 3, 5, 22, 8, 16, 10, 15, 2, 17, 9, 18, 3, 4]	0.009688138961791992
6	20	77.0	55	[13, 6, 7, 18, 3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 20, 0, 20, 11, 20, 11, 20, 0, 20, 13, 20]	0.0056095123291015625
6	25	10062.0	10049	[13, 6, 7, 18, 3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 20, 0, 20, 11, 23, 12, 21, 3, 4]	0.008783340454101562
6	1	48.0	31	[9, 18, 3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 20, 13, 6]	0.007293701171875
6	5	48.0	31	[9, 18, 3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 20, 13, 6]	0.009180068969726562
6	10	45.0	33	[9, 18, 3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 20, 13, 6]	0.00773167610168457
6	15	45.0	33	[9, 18, 3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 20, 13, 6]	0.008913993835449219
6	20	44.0	32	[9, 18, 3, 5, 22, 14, 16, 8, 22, 5, 0, 20, 13, 6]	0.005247592926025391
6	25	10044.0	10031	[9, 18, 3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 20, 13, 6]	0.006361961364746094
6	1	77.0	51	[17, 9, 18, 3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 20, 13, 6, 7, 18, 11, 20, 0, 20, 0, 5, 22]	0.010484933853149414
6	5	70.0	45	[17, 9, 18, 3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 20, 13, 6, 7, 18, 11, 18, 3, 21]	0.009010076522827148
6	10	75.0	55	[17, 9, 18, 3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 20, 13, 6, 7, 6, 13, 20, 0, 20, 13, 6, 13]	0.00727534294128418
6	15	66.0	56	[17, 9, 18, 3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 20, 13, 6, 7, 18, 7, 6, 7, 6, 13, 6, 7]	0.009038686752319336
6	20	20067.0	20050	[17, 9, 18, 3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 20, 13, 6, 7, 6, 7, 18, 9, 18, 9, 18, 7]	0.008395195007324219
6	25	18.0	13	[17, 9, 18, 11, 23, 12, 21]	0.0031251907348632812
6	1	9.0	4	[8, 22, 5]	0.0011494159698486328
6	5	9.0	4	[8, 22, 5]	0.001074075698852539
6	10	9.0	4	[8, 22, 5]	0.0017981529235839844
6	15	9.0	4	[8, 22, 5]	0.002035856246948242
6	20	9.0	4	[8, 22, 5]	0.0011365413665771484
6	25	9.0	4	[8, 22, 5]	0.001157522201538086
6	1	72.0	51	[8, 22, 5, 3, 10, 16, 1, 4, 3, 18, 11, 23, 12, 21, 3, 5, 0, 20, 13, 6, 7, 18, 9, 17, 2]	0.011100530624389648
6	5	29.0	24	[8, 22, 5, 3, 10, 16, 1, 4, 1, 16, 14, 19]	0.004609823226928711
6	10	29.0	26	[8, 22, 5, 3, 10, 16, 1, 4, 1, 16, 14, 19]	0.004815578460693359
6	15	29.0	26	[8, 22, 5, 3, 10, 16, 1, 4, 1, 16, 14, 19]	0.0044672489166259766
6	20	35.0	35	[8, 22, 5, 3, 10, 16, 1, 4, 1, 4, 1, 16, 14, 19]	0.004868984222412109
6	25	32.0	29	[8, 22, 5, 3, 10, 16, 1, 4, 1, 16, 14, 19]	0.0048673152923583984
6	1	39.0	26	[12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 15, 2, 17]	0.006331682205200195
6	5	39.0	26	[12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 15, 2, 17]	0.00611424446105957
6	10	34.0	29	[12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 15, 2, 17]	0.0058383941650390625
6	15	34.0	29	[12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 15, 2, 17]	0.005427122116088867
6	20	47.0	39	[12, 23, 11, 20, 13, 6, 7, 18, 3, 5, 22, 8, 16, 10, 15, 2, 17]	0.007874250411987305
6	25	10033.0	10027	[12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 15, 2, 17]	0.005501747131347656
6	1	59.0	47	[15, 12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 3, 21, 12, 19, 14, 19, 12, 19, 12, 15, 2]	0.00876307487487793
6	5	74.0	52	[15, 12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 16, 1, 4, 1, 4, 3, 21, 12, 19, 14, 22, 5, 0, 20]	0.007310152053833008
6	10	33.0	28	[15, 12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 15, 2]	0.004670381546020508
6	15	33.0	28	[15, 12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 15, 2]	0.0043909549713134766
6	20	60.0	60	[15, 12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 16, 1, 4, 1, 4, 1, 4, 1, 16, 14, 19, 12, 21, 12]	0.007459163665771484
6	25	10069.0	10054	[15, 12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 16, 1, 4, 1, 16, 14, 19, 14, 22, 8, 16, 8, 16, 14]	0.007979869842529297
6	1	29.0	19	[16, 10, 3, 5, 22, 8, 22, 14, 19]	0.0037462711334228516
6	5	29.0	19	[16, 10, 3, 5, 22, 8, 22, 14, 19]	0.0024023056030273438
6	10	71.0	56	[16, 10, 3, 5, 22, 8, 16, 1, 4, 3, 18, 11, 23, 12, 21, 12, 15, 2, 17, 9, 17, 2, 17, 2, 15]	0.007274150848388672
6	15	28.0	20	[16, 10, 3, 5, 22, 8, 22, 14, 19]	0.0036611557006835938
6	20	64.0	59	[16, 10, 3, 5, 22, 8, 16, 1, 4, 1, 4, 3, 18, 11, 23, 12, 21, 12, 15, 2, 17, 9, 18, 7, 6]	0.009868144989013672
6	25	10025.0	10017	[16, 10, 3, 5, 22, 8, 22, 14, 19]	0.003470182418823242
6	1	39.0	28	[5, 3, 10, 16, 1, 4, 1, 16, 14, 22, 8, 16, 10, 15]	0.006050586700439453
6	5	31.0	27	[5, 3, 10, 16, 1, 4, 3, 18, 11, 23, 12, 21, 12, 15]	0.006409406661987305
6	10	34.0	31	[5, 3, 10, 16, 1, 4, 3, 18, 11, 23, 12, 21, 3, 10, 15]	0.006905794143676758
6	15	64.0	55	[5, 22, 8, 16, 10, 3, 18, 11, 23, 12, 21, 3, 4, 1, 4, 3, 5, 0, 20, 13, 6, 7, 6, 7, 6]	0.010772705078125
6	20	73.0	59	[5, 3, 10, 16, 1, 4, 3, 18, 11, 23, 12, 21, 3, 4, 1, 16, 8, 22, 14, 19, 14, 19, 14, 22, 14]	0.008869409561157227
6	25	73.0	62	[5, 3, 10, 16, 1, 4, 1, 16, 8, 22, 14, 19, 12, 23, 11, 18, 7, 6, 13, 20, 0, 5, 3, 21, 3]	0.013652801513671875
6	1	28.0	19	[19, 12, 23, 11, 18, 3, 5, 22, 8, 16]	0.0065877437591552734
6	5	28.0	19	[19, 12, 23, 11, 18, 3, 5, 22, 8, 16]	0.0039215087890625
6	10	10050.0	10042	[19, 12, 23, 11, 18, 3, 5, 0, 20, 13, 6, 7, 6, 7, 18, 9, 17, 2, 15, 10, 16]	0.008620738983154297
6	15	25.0	21	[19, 12, 23, 11, 18, 3, 5, 22, 8, 16]	0.0036525726318359375
6	20	27.0	22	[19, 12, 23, 11, 18, 3, 5, 22, 8, 16]	0.004601955413818359
6	25	10024.0	10018	[19, 12, 23, 11, 18, 3, 5, 22, 8, 16]	0.004871368408203125
6	1	27.0	19	[15, 12, 23, 11, 18, 3, 5, 22, 8, 16]	0.0034151077270507812
6	5	26.0	21	[15, 12, 23, 11, 20, 0, 5, 3, 4, 1, 16]	0.005292177200317383
6	10	24.0	21	[15, 12, 23, 11, 18, 3, 5, 22, 8, 16]	0.0038466453552246094
6	15	24.0	21	[15, 12, 23, 11, 18, 3, 5, 22, 8, 16]	0.004140138626098633
6	20	26.0	22	[15, 12, 23, 11, 18, 3, 5, 22, 8, 16]	0.004920244216918945
6	25	10023.0	10018	[15, 12, 23, 11, 18, 3, 5, 22, 8, 16]	0.004473447799682617
6	1	49.0	35	[6, 13, 20, 11, 23, 12, 21, 3, 5, 22, 8, 16, 10, 15, 2, 17, 9]	0.011022329330444336
6	5	79.0	52	[6, 13, 20, 11, 18, 3, 5, 22, 8, 16, 10, 15, 12, 23, 11, 20, 0, 5, 3, 21, 12, 19, 14, 22, 14]	0.009075403213500977
6	10	46.0	37	[6, 13, 20, 11, 23, 12, 21, 3, 5, 22, 8, 16, 10, 15, 2, 17, 9]	0.010175466537475586
6	15	46.0	37	[6, 13, 20, 11, 23, 12, 21, 3, 5, 22, 8, 16, 10, 15, 2, 17, 9]	0.01020503044128418
6	20	48.0	38	[6, 13, 20, 11, 23, 12, 21, 3, 5, 22, 8, 16, 10, 15, 2, 17, 9]	0.00945425033569336
6	25	10045.0	10035	[6, 13, 20, 11, 23, 12, 21, 3, 5, 22, 8, 16, 10, 15, 2, 17, 9]	0.008873939514160156
