Num of Nodes	BW	Delay	Num of Hops	Path	Execution Time (seconds)
6	20	284	103	[12, 21, 3, 21, 3, 21, 3, 18, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 5, 3, 21, 3, 21, 12, 23, 11, 23, 12, 15, 10, 15, 2, 17]	0.1376338005065918
6	25	549	203	[12, 23, 11, 23, 11, 20, 0, 5, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 12, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 12, 15, 2, 17]	0.15117144584655762
6	1	33	8	[21, 3, 18, 7, 6]	0.09828019142150879
6	5	43	12	[21, 3, 21, 3, 18, 7, 6]	0.11303853988647461
6	10	77	24	[21, 3, 5, 22, 8, 22, 5, 3, 18, 7, 6]	0.07812190055847168
6	15	69	21	[21, 3, 4, 3, 18, 7, 18, 7, 6]	0.07747316360473633
6	20	33	10	[21, 3, 18, 7, 6]	0.06943106651306152
6	25	33	11	[21, 3, 18, 7, 6]	0.06535935401916504
6	1	68	16	[16, 8, 22, 8, 22, 5, 3, 18, 7]	0.07380080223083496
6	5	52	12	[16, 8, 22, 5, 3, 18, 7]	0.06394243240356445
6	10	37	11	[16, 10, 3, 18, 7]	0.06559181213378906
6	15	68	18	[16, 8, 22, 8, 22, 5, 3, 18, 7]	0.06235146522521973
6	20	53	15	[16, 10, 16, 10, 3, 18, 7]	0.05806231498718262
6	25	101	28	[16, 10, 15, 2, 17, 2, 15, 12, 21, 3, 18, 7]	0.05277895927429199
6	1	28	4	[11, 18, 9]	0.050065040588378906
6	5	28	4	[11, 18, 9]	0.04843640327453613
6	10	989	367	[11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 12, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 5, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 12, 21, 3, 21, 3, 18, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 10, 15, 2, 17, 2, 17, 9]	0.6846709251403809
