Num of Nodes	BW	Delay	Num of Hops	Path	Execution Time (seconds)
6	25	20017.0	20012	[9, 7, 4, 10, 6, 3, 2, 1, 8, 5]	0.0047948360443115234
6	1	10.0	8	[3, 2, 1, 8, 5]	0.0025856494903564453
6	5	10.0	8	[3, 2, 1, 8, 5]	0.0019943714141845703
6	10	7.0	10	[3, 2, 1, 8, 5]	0.0017554759979248047
6	15	7.0	10	[3, 2, 1, 8, 5]	0.0017139911651611328
6	20	10005.0	10005	[3, 2, 1, 8, 5]	0.001466989517211914
6	25	20002.0	20002	[3, 2, 1, 8, 5]	0.0019373893737792969
6	1	38.0	30	[6, 10, 4, 7, 9, 2, 1, 8, 5, 9, 0, 12, 11, 13, 11]	0.005190849304199219
6	5	35.0	30	[6, 10, 4, 7, 9, 2, 1, 8, 5, 8, 5, 9, 0, 12, 11]	0.0054895877838134766
6	10	36.0	33	[6, 10, 4, 7, 9, 2, 1, 8, 5, 8, 1, 2, 12, 11, 0]	0.005632877349853516
6	15	33.0	32	[6, 10, 4, 7, 9, 2, 1, 8, 5, 8, 5, 9, 0, 12, 11]	0.004350423812866211
6	20	20028.0	20024	[6, 10, 4, 7, 9, 2, 1, 8, 5, 9, 0, 12, 11, 13, 0]	0.005800724029541016
6	25	20029.0	20025	[6, 10, 4, 7, 9, 2, 1, 8, 5, 8, 5, 9, 0, 12, 11]	0.004109621047973633
6	1	38.0	25	[13, 11, 12, 2, 1, 8, 5, 9, 7, 4, 10, 6, 3]	0.0047588348388671875
6	5	38.0	25	[13, 11, 12, 2, 1, 8, 5, 9, 7, 4, 10, 6, 3]	0.005089998245239258
6	10	15.0	8	[13, 11, 12, 2, 3]	0.0013360977172851562
6	15	10026.0	10026	[13, 11, 12, 2, 1, 8, 5, 9, 7, 4, 10, 6, 3]	0.005169868469238281
6	20	20024.0	20021	[13, 11, 12, 2, 1, 8, 5, 9, 7, 4, 10, 6, 3]	0.005621194839477539
6	25	40018.0	40013	[13, 11, 12, 2, 1, 8, 5, 9, 7, 4, 10, 6, 3]	0.004934787750244141
6	1	19.0	14	[8, 1, 2, 9, 7, 4, 10, 6]	0.00451207160949707
6	5	19.0	14	[8, 1, 2, 9, 7, 4, 10, 6]	0.0027430057525634766
6	10	16.0	16	[8, 1, 2, 9, 7, 4, 10, 6]	0.0028138160705566406
6	15	16.0	16	[8, 1, 2, 9, 7, 4, 10, 6]	0.004023313522338867
6	20	10014.0	10011	[8, 1, 2, 9, 7, 4, 10, 6]	0.002810955047607422
6	25	10014.0	10011	[8, 1, 2, 9, 7, 4, 10, 6]	0.0025146007537841797
6	1	17.0	14	[0, 9, 7, 4, 10, 6, 3, 2]	0.0029065608978271484
6	5	17.0	14	[0, 9, 7, 4, 10, 6, 3, 2]	0.002835512161254883
