Num of Nodes	BW	Num of Hops	Path	Execution Time (seconds)
6	25	53	[11, 23, 12, 21, 3, 18, 7, 6, 13, 20, 0, 5, 22, 14, 19, 14, 16, 10, 15, 2, 17, 9]	0.014410018920898438
6	1	21	[0, 5, 3, 10, 15, 2, 17, 9, 18, 7, 6]	0.005125284194946289
6	5	28	[0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6]	0.0065555572509765625
6	10	32	[0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6]	0.009582757949829102
6	15	32	[0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6]	0.0055446624755859375
6	20	34	[0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6]	0.005339860916137695
6	25	36	[0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6]	0.005338191986083984
7	1	27	[1, 4, 3, 21, 12, 23, 11, 20, 0, 5, 22, 14, 19]	0.005800724029541016
7	5	27	[1, 4, 3, 21, 12, 23, 11, 20, 0, 5, 22, 14, 19]	0.004902362823486328
7	10	27	[1, 4, 3, 21, 12, 23, 11, 20, 0, 5, 22, 14, 19]	0.005137205123901367
7	15	41	[1, 4, 3, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 22, 14, 19]	0.006526947021484375
7	20	55	[1, 4, 3, 21, 12, 15, 10, 16, 8, 22, 5, 0, 20, 13, 6, 7, 18, 11, 23, 11, 20, 13, 6, 7, 6]	0.010781049728393555
7	25	29	[1, 4, 3, 21, 12, 23, 11, 20, 0, 5, 22, 14, 19]	0.007593393325805664
7	1	43	[2, 15, 10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7, 18, 11, 23, 12, 21]	0.008833169937133789
7	5	43	[2, 15, 10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7, 18, 11, 23, 12, 21]	0.00954747200012207
7	10	43	[2, 15, 10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7, 18, 11, 23, 12, 21]	0.011777162551879883
7	15	43	[2, 15, 10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7, 18, 11, 23, 12, 21]	0.012211084365844727
7	20	43	[2, 15, 10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7, 18, 11, 23, 12, 21]	0.010540962219238281
7	25	45	[2, 15, 10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7, 18, 11, 23, 12, 21]	0.013376712799072266
7	1	41	[6, 13, 20, 0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 18, 11]	0.00913691520690918
7	5	41	[6, 13, 20, 0, 5, 3, 4, 1, 16, 8, 22, 14, 19, 12, 21, 12, 23, 11]	0.014405012130737305
7	10	35	[6, 13, 20, 0, 5, 3, 4, 1, 16, 10, 15, 12, 21, 12, 23, 11]	0.012477874755859375
7	15	52	[6, 13, 20, 0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 6, 7, 18, 11]	0.012434244155883789
7	20	42	[6, 13, 20, 0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 18, 11]	0.009176492691040039
7	25	63	[6, 13, 20, 0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 6, 13, 6, 7, 18, 11]	0.008539915084838867
7	1	12	[0, 5, 3, 4, 1, 16]	0.0058591365814208984
7	5	12	[0, 5, 3, 4, 1, 16]	0.0032088756561279297
7	10	12	[0, 5, 3, 4, 1, 16]	0.002682209014892578
7	15	12	[0, 5, 3, 4, 1, 16]	0.0058286190032958984
7	20	12	[0, 5, 3, 4, 1, 16]	0.003274679183959961
7	25	12	[0, 5, 3, 4, 1, 16]	0.004323482513427734
7	1	9	[20, 0, 5, 3, 4]	0.00498652458190918
7	5	14	[20, 13, 6, 7, 18, 3, 4]	0.0034160614013671875
7	10	9	[20, 0, 5, 3, 4]	0.004909515380859375
7	15	9	[20, 0, 5, 3, 4]	0.00205230712890625
7	20	9	[20, 0, 5, 3, 4]	0.0031883716583251953
7	25	10	[20, 0, 5, 3, 4]	0.005384683609008789
7	1	6	[22, 5, 0, 20]	0.002315044403076172
7	5	6	[22, 5, 0, 20]	0.002751588821411133
7	10	6	[22, 5, 0, 20]	0.0020127296447753906
7	15	37	[22, 8, 16, 10, 3, 4, 1, 16, 14, 19, 12, 21, 3, 5, 0, 20]	0.006979703903198242
7	20	6	[22, 5, 0, 20]	0.0017058849334716797
7	25	6	[22, 5, 0, 20]	0.0019991397857666016
7	1	33	[17, 2, 15, 10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7]	0.008355379104614258
7	5	33	[17, 2, 15, 10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7]	0.010614395141601562
7	10	33	[17, 2, 15, 10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7]	0.008823633193969727
7	15	48	[17, 2, 15, 10, 3, 4, 1, 16, 8, 22, 14, 19, 12, 21, 3, 5, 0, 20, 13, 6, 7]	0.013423442840576172
7	20	57	[17, 9, 18, 3, 4, 1, 16, 10, 15, 2, 17, 9, 17, 9, 17, 9, 17, 9, 17, 2, 15, 12, 19, 14, 22]	0.007108211517333984
7	25	58	[17, 2, 15, 10, 3, 4, 1, 16, 8, 22, 14, 19, 12, 21, 12, 23, 11, 20, 0, 5, 22, 14, 16, 1, 16]	0.008143424987792969
7	1	16	[21, 3, 4, 1, 16, 10, 15, 2]	0.00516819953918457
7	5	16	[21, 3, 4, 1, 16, 10, 15, 2]	0.004592180252075195
7	10	30	[21, 12, 23, 11, 20, 0, 5, 3, 4, 1, 16, 10, 15, 2]	0.00928950309753418
7	15	16	[21, 3, 4, 1, 16, 10, 15, 2]	0.004063606262207031
7	20	52	[21, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7, 18, 11, 23, 12, 19, 14, 16, 10, 15, 2]	0.012482166290283203
7	25	17	[21, 3, 4, 1, 16, 10, 15, 2]	0.005806446075439453
7	1	47	[0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 11, 23, 12, 21]	0.01050567626953125
7	5	47	[0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 11, 23, 12, 21]	0.008730888366699219
7	10	47	[0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 11, 23, 12, 21]	0.009430408477783203
7	15	47	[0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 11, 23, 12, 21]	0.009335994720458984
7	20	48	[0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 11, 23, 12, 21]	0.008400440216064453
7	25	49	[0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 11, 23, 12, 21]	0.009269475936889648
7	1	7	[19, 14, 22, 5]	0.002104043960571289
7	5	7	[19, 14, 22, 5]	0.0018646717071533203
7	10	7	[19, 14, 22, 5]	0.0017442703247070312
7	15	7	[19, 14, 22, 5]	0.004226207733154297
7	20	7	[19, 14, 22, 5]	0.0015654563903808594
7	25	7	[19, 14, 22, 5]	0.0024187564849853516
7	1	30	[3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 11, 23, 12, 21]	0.005967378616333008
7	5	49	[3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 22, 14, 19, 12, 21]	0.011883735656738281
7	10	2	[3, 21]	9.083747863769531e-05
7	15	37	[3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7, 18, 11, 23, 12, 21]	0.01291036605834961
7	20	51	[3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 22, 14, 19, 12, 21]	0.01700115203857422
7	25	39	[3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7, 18, 11, 23, 12, 21]	0.00950169563293457
7	1	57	[18, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 22, 14, 19, 12, 21, 12, 23, 11]	0.013852834701538086
7	5	53	[18, 3, 4, 1, 16, 10, 15, 2, 17, 9, 17, 2, 15, 12, 21, 3, 5, 0, 20, 13, 6, 7, 18, 11]	0.01349186897277832
7	10	38	[18, 3, 4, 1, 16, 10, 15, 2, 17, 9, 17, 2, 15, 12, 21, 12, 23, 11]	0.009800195693969727
7	15	58	[18, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 22, 14, 19, 12, 21, 12, 23, 11]	0.010222911834716797
7	20	59	[18, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 22, 8, 16, 14, 19, 12, 21, 12]	0.00855875015258789
7	25	62	[18, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 22, 14, 19, 12, 21, 3, 4, 1]	0.012786388397216797
7	1	18	[5, 0, 20, 13, 6, 7, 18, 3, 4]	0.005390167236328125
7	5	18	[5, 0, 20, 13, 6, 7, 18, 3, 4]	0.005827665328979492
7	10	18	[5, 0, 20, 13, 6, 7, 18, 3, 4]	0.0048980712890625
7	15	18	[5, 0, 20, 13, 6, 7, 18, 3, 4]	0.007113456726074219
7	20	18	[5, 0, 20, 13, 6, 7, 18, 3, 4]	0.006115913391113281
7	25	20	[5, 0, 20, 13, 6, 7, 18, 3, 4]	0.006081581115722656
7	1	4	[15, 10, 3]	0.0011281967163085938
7	5	4	[15, 10, 3]	0.0029478073120117188
7	10	11	[15, 10, 16, 1, 4, 3]	0.0025682449340820312
7	15	4	[15, 10, 3]	0.0018398761749267578
7	20	4	[15, 10, 3]	0.0012767314910888672
7	25	4	[15, 10, 3]	0.0015406608581542969
7	1	15	[0, 5, 3, 4, 1, 16, 10]	0.00477910041809082
7	5	15	[0, 5, 3, 4, 1, 16, 10]	0.003864765167236328
7	10	15	[0, 5, 3, 4, 1, 16, 10]	0.003150463104248047
7	15	15	[0, 5, 3, 4, 1, 16, 10]	0.003559112548828125
7	20	15	[0, 5, 3, 4, 1, 16, 10]	0.003748655319213867
7	25	15	[0, 5, 3, 4, 1, 16, 10]	0.004586458206176758
7	1	2	[13, 6]	0.0009250640869140625
7	5	2	[13, 6]	0.0006127357482910156
7	10	2	[13, 6]	0.0005650520324707031
7	15	2	[13, 6]	0.0005662441253662109
7	20	2	[13, 6]	0.0006437301635742188
7	25	2	[13, 6]	0.0005321502685546875
7	1	53	[12, 21, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 22, 14, 19, 12, 23]	0.015254020690917969
7	5	42	[12, 21, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 11, 23]	0.011760234832763672
7	10	58	[12, 21, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 22, 14, 19, 14, 22, 8, 22]	0.012582540512084961
7	15	59	[12, 21, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 22, 14, 19, 14, 22, 8, 16]	0.01419687271118164
7	20	60	[12, 21, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 22, 14, 19, 14, 22, 8, 16]	0.01642775535583496
7	25	57	[12, 21, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 22, 14, 19, 12, 23]	0.013933897018432617
7	1	59	[20, 0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 6, 13, 6, 13, 20, 11, 23, 12, 21]	0.015909671783447266
7	5	60	[20, 0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 6, 7, 6, 13, 20, 11, 23, 12, 21]	0.012979269027709961
7	10	56	[20, 0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 11, 23, 12, 21, 3, 5, 22]	0.010320663452148438
7	15	58	[20, 0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 11, 23, 12, 21, 12, 19, 14, 22]	0.008996963500976562
7	20	59	[20, 0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 11, 23, 12, 21, 12, 19, 14, 22]	0.012246847152709961
7	25	7	[20, 0, 5, 22]	0.0017819404602050781
7	1	52	[5, 0, 20, 13, 6, 7, 18, 9, 17, 2, 15, 12, 21, 3, 4, 1, 16, 10, 3, 5, 22, 14, 19]	0.01366281509399414
7	5	50	[5, 0, 20, 13, 6, 7, 18, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 11, 23, 12, 21, 12, 19]	0.011043310165405273
7	10	54	[5, 0, 20, 13, 6, 7, 18, 3, 4, 1, 16, 10, 15, 2, 17, 9, 17, 2, 15, 12, 21, 3, 18, 11, 23]	0.010209083557128906
7	15	54	[5, 0, 20, 13, 6, 7, 18, 3, 4, 1, 16, 10, 15, 12, 21, 12, 23, 11, 18, 9, 17, 2, 15, 2, 15]	0.008895397186279297
7	20	46	[5, 0, 20, 13, 6, 7, 18, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 11, 23, 12, 19]	0.010330677032470703
7	25	57	[5, 0, 20, 13, 6, 7, 18, 3, 4, 1, 16, 10, 15, 2, 17, 9, 17, 2, 17, 2, 15, 12, 21, 12, 23]	0.011350154876708984
7	1	13	[22, 5, 0, 20, 13, 6, 7]	0.0029900074005126953
7	5	13	[22, 5, 0, 20, 13, 6, 7]	0.003671884536743164
7	10	13	[22, 5, 0, 20, 13, 6, 7]	0.005074024200439453
7	15	13	[22, 5, 0, 20, 13, 6, 7]	0.003068685531616211
7	20	13	[22, 5, 0, 20, 13, 6, 7]	0.004301309585571289
7	25	39	[22, 14, 19, 12, 21, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7]	0.005883693695068359
8	1	19	[5, 0, 20, 13, 6, 7, 18, 11, 23]	0.009030342102050781
8	5	40	[5, 0, 20, 13, 6, 7, 18, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 11, 23]	0.01883864402770996
8	10	42	[5, 0, 20, 13, 6, 7, 18, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 11, 23]	0.017001628875732422
8	15	42	[5, 0, 20, 13, 6, 7, 18, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 11, 23]	0.012837409973144531
8	20	42	[5, 0, 20, 13, 6, 7, 18, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 11, 23]	0.016036510467529297
8	25	43	[5, 0, 20, 13, 6, 7, 18, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 11, 23]	0.016497373580932617
8	1	37	[13, 6, 7, 18, 3, 21, 12, 23, 11, 20, 0, 5, 22, 14, 19, 14, 16]	0.01651787757873535
8	5	17	[13, 6, 7, 18, 3, 4, 1, 16]	0.006906032562255859
8	10	18	[13, 6, 7, 18, 3, 4, 1, 16]	0.007522106170654297
8	15	18	[13, 6, 7, 18, 3, 4, 1, 16]	0.008876323699951172
8	20	18	[13, 6, 7, 18, 3, 4, 1, 16]	0.005055427551269531
8	25	18	[13, 6, 7, 18, 3, 4, 1, 16]	0.0058209896087646484
8	1	43	[3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 22, 14, 19, 12]	0.014477252960205078
8	5	43	[3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 22, 14, 19, 12]	0.014972925186157227
8	10	45	[3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 22, 14, 19, 12]	0.019015073776245117
8	15	45	[3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 22, 14, 19, 12]	0.01974797248840332
8	20	45	[3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 22, 14, 19, 12]	0.01614856719970703
8	25	46	[3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 22, 14, 19, 12]	0.018229961395263672
8	1	45	[3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 22, 14, 19, 12, 21]	0.019137859344482422
8	5	45	[3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 22, 14, 19, 12, 21]	0.017023086547851562
8	10	52	[3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 22, 8, 22, 14, 19, 12, 21]	0.022413253784179688
8	15	47	[3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 22, 14, 19, 12, 21]	0.016176700592041016
8	20	15	[3, 4, 1, 16, 10, 15, 12, 21]	0.0040435791015625
8	25	49	[3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 22, 14, 19, 12, 21]	0.015298128128051758
8	1	16	[16, 10, 3, 4, 1, 4, 3, 21]	0.005984067916870117
8	5	41	[16, 10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7, 18, 11, 23, 12, 21]	0.014777183532714844
8	10	57	[16, 10, 3, 4, 1, 4, 3, 18, 7, 6, 13, 20, 0, 5, 22, 14, 19, 12, 15, 2, 17, 9, 17, 9, 18]	0.015997648239135742
8	15	42	[16, 10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7, 18, 11, 23, 12, 21]	0.01354217529296875
8	20	55	[16, 10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7, 18, 11, 23, 12, 15, 2, 17, 9, 18, 3, 21]	0.01911163330078125
8	25	17	[16, 10, 3, 4, 1, 4, 3, 21]	0.0075914859771728516
8	1	13	[3, 4, 1, 16, 10, 15, 2]	0.0063970088958740234
8	5	13	[3, 4, 1, 16, 10, 15, 2]	0.010039567947387695
8	10	13	[3, 4, 1, 16, 10, 15, 2]	0.0052335262298583984
8	15	48	[3, 4, 1, 16, 10, 15, 12, 21, 12, 23, 11, 20, 0, 5, 22, 8, 22, 14, 19, 12, 15, 2]	0.017751693725585938
8	20	13	[3, 4, 1, 16, 10, 15, 2]	0.005038738250732422
8	25	6	[3, 10, 15, 2]	0.0017557144165039062
8	1	26	[10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6]	0.010721206665039062
8	5	54	[10, 16, 1, 4, 3, 21, 12, 23, 11, 20, 0, 5, 22, 8, 16, 14, 19, 14, 19, 12, 15, 2, 17, 9, 18]	0.018520593643188477
8	10	26	[10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6]	0.012747764587402344
8	15	38	[10, 3, 4, 1, 16, 8, 22, 14, 19, 12, 21, 3, 5, 0, 20, 13, 6]	0.014409542083740234
8	20	26	[10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6]	0.011155843734741211
8	25	26	[10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6]	0.010734796524047852
8	1	19	[1, 4, 3, 21, 12, 23, 11, 20, 0]	0.006895780563354492
8	5	19	[1, 4, 3, 21, 12, 23, 11, 20, 0]	0.009787797927856445
8	10	19	[1, 4, 3, 21, 12, 23, 11, 20, 0]	0.006702899932861328
8	15	19	[1, 4, 3, 21, 12, 23, 11, 20, 0]	0.009128332138061523
8	20	19	[1, 4, 3, 21, 12, 23, 11, 20, 0]	0.00954747200012207
8	25	19	[1, 4, 3, 21, 12, 23, 11, 20, 0]	0.008703947067260742
8	1	7	[23, 11, 20, 0]	0.004608154296875
8	5	7	[23, 11, 20, 0]	0.0030214786529541016
8	10	7	[23, 11, 20, 0]	0.0028793811798095703
8	15	7	[23, 11, 20, 0]	0.0050945281982421875
8	20	7	[23, 11, 20, 0]	0.0029594898223876953
8	25	7	[23, 11, 20, 0]	0.003687620162963867
8	1	51	[13, 6, 7, 18, 3, 4, 1, 16, 10, 15, 2, 17, 9, 17, 9, 17, 2, 17, 9, 17, 9, 17, 9, 17, 9]	0.0179746150970459
8	5	44	[13, 6, 7, 18, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 11, 23, 12, 21, 3, 5, 0]	0.02112555503845215
8	10	55	[13, 6, 7, 18, 3, 4, 1, 16, 10, 15, 2, 17, 9, 17, 2, 17, 9, 17, 2, 17, 9, 18, 11, 23, 12]	0.02036261558532715
8	15	53	[13, 6, 7, 18, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 11, 23, 12, 21, 12, 19, 14, 22, 5, 0]	0.025580883026123047
8	20	47	[13, 6, 7, 18, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 11, 23, 12, 21, 3, 5, 0]	0.017608642578125
8	25	49	[13, 6, 7, 18, 3, 4, 1, 16, 10, 15, 2, 17, 9, 17, 2, 15, 12, 21, 3, 5, 0]	0.014484882354736328
8	1	4	[9, 17, 2]	0.00156402587890625
8	5	4	[9, 17, 2]	0.00153350830078125
8	10	5	[9, 17, 2]	0.0029392242431640625
8	15	5	[9, 17, 2]	0.0019469261169433594
8	20	5	[9, 17, 2]	0.0014591217041015625
8	25	5	[9, 17, 2]	0.0023779869079589844
8	1	55	[6, 13, 20, 0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 6, 7, 18, 11, 23, 12, 21]	0.016424179077148438
8	5	54	[6, 13, 20, 0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 18, 11, 23, 12, 21, 3, 5, 22, 14]	0.02304553985595703
8	10	50	[6, 13, 20, 0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 18, 11, 23, 12, 19, 14]	0.01936054229736328
8	15	57	[6, 13, 20, 0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 18, 11, 23, 12, 21, 3, 10, 15, 10]	0.026224851608276367
8	20	57	[6, 13, 20, 0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 18, 11, 23, 12, 21, 3, 21, 3, 21]	0.022573232650756836
8	25	59	[6, 13, 20, 0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 18, 11, 23, 12, 21, 3, 10, 15, 10]	0.023496627807617188
8	1	4	[11, 23, 12]	0.003497600555419922
8	5	4	[11, 23, 12]	0.005730152130126953
8	10	4	[11, 23, 12]	0.0023903846740722656
8	15	4	[11, 23, 12]	0.0023546218872070312
8	20	63	[11, 20, 0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 6, 13, 6, 13, 6, 7, 6, 7]	0.018430471420288086
8	25	4	[11, 23, 12]	0.0022771358489990234
8	1	38	[16, 10, 3, 4, 1, 16, 14, 22, 5, 0, 20, 13, 6, 7, 18, 11, 23, 12]	0.01748824119567871
8	5	39	[16, 10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7, 18, 11, 23, 12]	0.019434213638305664
8	10	45	[16, 10, 3, 4, 1, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7, 18, 11, 23, 12]	0.020187854766845703
8	15	40	[16, 10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7, 18, 11, 23, 12]	0.014194726943969727
8	20	40	[16, 10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7, 18, 11, 23, 12]	0.01412057876586914
8	25	41	[16, 10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7, 18, 11, 23, 12]	0.017054080963134766
8	1	4	[19, 14, 22]	0.0027446746826171875
8	5	4	[19, 14, 22]	0.0023903846740722656
8	10	4	[19, 14, 22]	0.003949642181396484
8	15	4	[19, 14, 22]	0.0023040771484375
8	20	4	[19, 14, 22]	0.0019953250885009766
8	25	4	[19, 14, 22]	0.0032804012298583984
8	1	32	[3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0]	0.021480560302734375
8	5	32	[3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0]	0.024349451065063477
8	10	34	[3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0]	0.016770601272583008
8	15	16	[3, 18, 7, 6, 13, 20, 0]	0.005157470703125
8	20	34	[3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0]	0.01846623420715332
8	25	35	[3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0]	0.013224363327026367
8	1	51	[0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 11, 23, 12, 21, 12, 19, 14]	0.023850440979003906
8	5	51	[0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 11, 23, 12, 21, 12, 19, 14]	0.03234148025512695
8	10	53	[0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 11, 23, 12, 21, 12, 19, 14]	0.020771265029907227
8	15	57	[0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 11, 23, 12, 21, 3, 10, 16, 8, 22]	0.023341894149780273
8	20	53	[0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 11, 23, 12, 21, 12, 19, 14]	0.020885467529296875
8	25	55	[0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 11, 23, 12, 21, 12, 19, 14]	0.02556443214416504
8	1	32	[0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13]	0.013808727264404297
8	5	32	[0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13]	0.013240575790405273
8	10	34	[0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13]	0.011916160583496094
8	15	34	[0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13]	0.00962209701538086
8	20	34	[0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13]	0.01105952262878418
8	25	35	[0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13]	0.01362299919128418
8	1	36	[7, 6, 13, 20, 0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 11]	0.016835927963256836
8	5	36	[7, 6, 13, 20, 0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 11]	0.012546539306640625
8	10	38	[7, 6, 13, 20, 0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 11]	0.013240337371826172
8	15	38	[7, 6, 13, 20, 0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 11]	0.013354063034057617
8	20	38	[7, 6, 13, 20, 0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 11]	0.014822721481323242
8	25	39	[7, 6, 13, 20, 0, 5, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 11]	0.014898061752319336
8	1	56	[9, 17, 2, 15, 10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7, 18, 11, 23, 12, 21, 3, 18, 7]	0.022980213165283203
8	5	43	[9, 17, 2, 15, 10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 11, 23, 12, 21, 12, 19]	0.021056175231933594
